item,itemLabel,dob,twfyid,sexLabel
http://www.wikidata.org/entity/Q5536045,"George Abercromby, 4th Baron Abercromby",1838-09-23T00:00:00Z,,male
http://www.wikidata.org/entity/Q5536087,"George Agar, 1st Baron Callan",1751-12-04T00:00:00Z,,male
http://www.wikidata.org/entity/Q5536395,"George Archibald, 1st Baron Archibald",1898-07-21T00:00:00Z,,male
http://www.wikidata.org/entity/Q5536454,"George Ashburnham, 3rd Earl of Ashburnham",1760-12-25T00:00:00Z,,male
http://www.wikidata.org/entity/Q5536469,"George Askwith, 1st Baron Askwith",1861-02-17T00:00:00Z,,male
http://www.wikidata.org/entity/Q5536611,"George Baillie-Hamilton, 12th Earl of Haddington",1894-09-18T00:00:00Z,,male
http://www.wikidata.org/entity/Q5536612,"George Baillie-Hamilton, 10th Earl of Haddington",1802-04-14T00:00:00Z,,male
http://www.wikidata.org/entity/Q5536614,"George Baillie-Hamilton-Arden, 11th Earl of Haddington",1827-07-26T00:00:00Z,,male
http://www.wikidata.org/entity/Q5536673,"George Bampfylde, 1st Baron Poltimore",1786-03-23T00:00:00Z,,male
http://www.wikidata.org/entity/Q5536881,"George Bellew-Bryan, 4th Baron Bellew",1857-01-22T00:00:00Z,,male
http://www.wikidata.org/entity/Q5536980,"George Bingham, 6th Earl of Lucan",1898-11-24T00:00:00Z,,male
http://www.wikidata.org/entity/Q5536981,"George Bingham, 5th Earl of Lucan",1860-12-13T00:00:00Z,20722,male
http://www.wikidata.org/entity/Q5537121,"George Boscawen, 9th Viscount Falmouth",1919-10-31T00:00:00Z,,male
http://www.wikidata.org/entity/Q5537180,"George Boyle, 4th Earl of Glasgow",1766-03-26T00:00:00Z,,male
http://www.wikidata.org/entity/Q5537210,"George Bramwell, 1st Baron Bramwell",1808-06-12T00:00:00Z,,male
http://www.wikidata.org/entity/Q5480756,"Francis Douglas, 1st Baron Douglas of Barloch",1889-10-21T00:00:00Z,21793,male
http://www.wikidata.org/entity/Q5480758,"Francis Douglas, 8th Earl of Wemyss",1772-04-15T00:00:00Z,,male
http://www.wikidata.org/entity/Q5480759,"Francis Douglas, Viscount Drumlanrig",1867-02-03T00:00:00Z,,male
http://www.wikidata.org/entity/Q5480939,"Francis FitzRoy Newdegate, 3rd Viscount Daventry",1921-12-17T00:00:00Z,,male
http://www.wikidata.org/entity/Q5480941,"Francis Fitzherbert, 15th Baron Stafford",1954-03-13T00:00:00Z,,male
http://www.wikidata.org/entity/Q5480946,"Francis Fitzherbert-Stafford, 12th Baron Stafford",1859-08-28T00:00:00Z,,male
http://www.wikidata.org/entity/Q5481003,"Francis French, 6th Baron de Freyne",1884-01-15T00:00:00Z,,male
http://www.wikidata.org/entity/Q5481006,"Francis French, 7th Baron de Freyne",1927-09-03T00:00:00Z,,male
http://www.wikidata.org/entity/Q5481245,"Francis Hastings, 16th Earl of Huntingdon",1901-01-30T00:00:00Z,,male
http://www.wikidata.org/entity/Q5481327,"Francis Hovell-Thurlow-Cumming-Bruce, 8th Baron Thurlow",1912-03-09T00:00:00Z,,male
http://www.wikidata.org/entity/Q5481495,"Francis Jeune, 1st Baron St Helier",1843-03-17T00:00:00Z,,male
http://www.wikidata.org/entity/Q5481827,"Francis Mackenzie, 1st Baron Seaforth",1754-06-09T00:00:00Z,,male
http://www.wikidata.org/entity/Q5481946,Francis Money-Coutts,1852-09-18T00:00:00Z,,male
http://www.wikidata.org/entity/Q5482005,"Francis Napier, 8th Lord Napier",1758-02-23T00:00:00Z,,male
http://www.wikidata.org/entity/Q5482017,"Francis Napier, 10th Lord Napier",1819-09-15T00:00:00Z,,male
http://www.wikidata.org/entity/Q5482019,"Francis Needham, 4th Earl of Kilmorey",1883-11-26T00:00:00Z,,male
http://www.wikidata.org/entity/Q5482027,"Francis Newall, 2nd Baron Newall",1930-06-23T00:00:00Z,,male
http://www.wikidata.org/entity/Q5482072,"Francis North, 4th Earl of Guilford",1761-12-25T00:00:00Z,,male
http://www.wikidata.org/entity/Q5482088,"Francis Ogilvy-Grant, 6th Earl of Seafield",1778-03-06T00:00:00Z,20139,male
http://www.wikidata.org/entity/Q5482168,"Francis Pelham, 5th Earl of Chichester",1844-10-18T00:00:00Z,,male
http://www.wikidata.org/entity/Q5482286,"Francis Reynolds-Moreton, 3rd Baron Ducie",1739-03-28T00:00:00Z,,male
http://www.wikidata.org/entity/Q5482389,"Francis Sandford, 1st Baron Sandford",1824-05-14T00:00:00Z,,male
http://www.wikidata.org/entity/Q5482515,"Francis Stonor, 4th Baron Camoys",1856-12-09T00:00:00Z,,male
http://www.wikidata.org/entity/Q5482572,"Francis Taylor, 1st Baron Maenan",1854-07-09T00:00:00Z,,male
http://www.wikidata.org/entity/Q5482776,"Francis Willey, 1st Baron Barnby",1841-02-27T00:00:00Z,,male
http://www.wikidata.org/entity/Q5497003,Frederic Chase,1853-01-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q5497125,"Frederic Rogers, 1st Baron Blachford",1811-01-31T00:00:00Z,,male
http://www.wikidata.org/entity/Q5497289,"Frederick Berkeley, 5th Earl of Berkeley",1745-05-24T00:00:00Z,,male
http://www.wikidata.org/entity/Q5497455,"Frederick Byron, 10th Baron Byron",1861-03-26T00:00:00Z,,male
http://www.wikidata.org/entity/Q5497569,"Frederick Conyngham, 7th Marquess Conyngham",1924-03-13T00:00:00Z,,male
http://www.wikidata.org/entity/Q5497758,"Frederick Fermor-Hesketh, 2nd Baron Hesketh",1916-04-08T00:00:00Z,,male
http://www.wikidata.org/entity/Q16105961,"Simon Isaacs, 4th Marquess of Reading",1942-05-18T00:00:00Z,,male
http://www.wikidata.org/entity/Q16106591,"Michael Pearson, 4th Viscount Cowdray",1944-06-17T00:00:00Z,,male
http://www.wikidata.org/entity/Q16146091,"Henry Arundell, 8th Baron Arundell of Wardour",1740-03-31T00:00:00Z,,male
http://www.wikidata.org/entity/Q16187297,"Eric Douglas Saumarez, 7th Baron de Saumarez",1956-08-13T00:00:00Z,,male
http://www.wikidata.org/entity/Q16192824,"John Mackintosh, 3rd Viscount Mackintosh of Halifax",1958-09-09T00:00:00Z,,male
http://www.wikidata.org/entity/Q16192824,"John Mackintosh, 3rd Viscount Mackintosh of Halifax",1958-10-09T00:00:00Z,,male
http://www.wikidata.org/entity/Q16200564,John Knyvet,1320-01-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q16203246,"Cecil Bisshopp, 12th Baron Zouche",1753-12-29T00:00:00Z,22867,male
http://www.wikidata.org/entity/Q16230372,"Hans Francis Hastings, 12th Earl of Huntingdon",1779-08-14T00:00:00Z,,male
http://www.wikidata.org/entity/Q16240287,"Edmund Pery, 1st Earl of Limerick",1758-01-08T00:00:00Z,,male
http://www.wikidata.org/entity/Q16257355,"Alice Dudley, Duchess of Dudley",1579-01-01T00:00:00Z,,female
http://www.wikidata.org/entity/Q16320490,"Nicholas Vivian, 6th Baron Vivian",1935-12-11T00:00:00Z,13269,male
http://www.wikidata.org/entity/Q16528761,"Arthur Capell, 6th Earl of Essex",1803-01-27T00:00:00Z,,male
http://www.wikidata.org/entity/Q16529939,"Augustus Hobart-Hampden, 6th Earl of Buckinghamshire",1793-11-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q16558763,"George Conyngham, 3rd Marquess Conyngham",1825-02-03T00:00:00Z,,male
http://www.wikidata.org/entity/Q16728566,"Edward Digby, 12th Baron Digby",1924-07-24T00:00:00Z,,male
http://www.wikidata.org/entity/Q16732389,"Duncan James McNair, 3rd Baron McNair",1947-06-26T00:00:00Z,,male
http://www.wikidata.org/entity/Q16739490,"Hugh Lawson, 6th Baron Burnham",1931-08-15T00:00:00Z,13342,male
http://www.wikidata.org/entity/Q16749794,"Mervyn Patrick Wingfield, 9th Viscount Powerscourt",1905-08-22T00:00:00Z,,male
http://www.wikidata.org/entity/Q16820701,"Walter Shirley, 11th Earl Ferrers",1864-06-05T00:00:00Z,,male
http://www.wikidata.org/entity/Q16830028,"Hayes St Leger, 3rd Viscount Doneraile",1786-05-09T00:00:00Z,,male
http://www.wikidata.org/entity/Q16830032,"Hayes St Leger, 4th Viscount Doneraile",1818-10-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q16833879,"Thomas Reynolds-Moreton, 1st Earl of Ducie",1776-08-31T00:00:00Z,,male
http://www.wikidata.org/entity/Q16833892,"Edward Sutton, 2nd Baron Dudley",1460-01-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q16836620,"Robert Shirley, 7th Earl Ferrers",1756-09-21T00:00:00Z,,male
http://www.wikidata.org/entity/Q16836628,"Washington Shirley, 8th Earl Ferrers",1760-11-13T00:00:00Z,,male
http://www.wikidata.org/entity/Q16836633,"Washington Shirley, 9th Earl Ferrers",1822-01-03T00:00:00Z,,male
http://www.wikidata.org/entity/Q16837027,John FitzJames,1460-01-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q16859283,"John Dalrymple, 5th Earl of Stair",1720-01-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q16859443,"William North, 6th Baron North",1678-12-22T00:00:00Z,,male
http://www.wikidata.org/entity/Q16983105,"George Haldane-Duncan, 4th Earl of Camperdown",1845-05-09T00:00:00Z,,male
http://www.wikidata.org/entity/Q17048819,"Alan D'Ardis Erskine-Murray, 14th Lord Elibank",1923-12-31T00:00:00Z,,male
http://www.wikidata.org/entity/Q17123869,Jonathan Bailey,1940-02-24T00:00:00Z,13660,male
http://www.wikidata.org/entity/Q17153020,"Peter Broadbridge, 3rd Baron Broadbridge",1938-08-19T00:00:00Z,,male
http://www.wikidata.org/entity/Q17183588,"Henry St John, 4th Viscount Bolingbroke, 5th Baron St John",1786-03-06T00:00:00Z,,male
http://www.wikidata.org/entity/Q17309207,"Henry St John, 5th Viscount Bolingbroke, 6th Viscount St John",1820-01-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q17309208,"Vernon Henry St John, 6th Viscount Bolingbroke, 7th Viscount St John",1896-01-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q17321118,"David Erskine, 9th Earl of Buchan",1672-01-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q4735,John Hamilton,1537-01-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q4896,"William Hamilton, 3rd Duke of Hamilton",1634-12-24T00:00:00Z,,male
http://www.wikidata.org/entity/Q5679,Lord Byron,1788-01-22T00:00:00Z,,male
http://www.wikidata.org/entity/Q12665,"Robert Baden-Powell, 1st Baron Baden-Powell",1857-02-22T00:00:00Z,,male
http://www.wikidata.org/entity/Q20875,Edward VII,1841-11-09T00:00:00Z,,male
http://www.wikidata.org/entity/Q23358,Stanley Bruce,1883-04-15T00:00:00Z,,male
http://www.wikidata.org/entity/Q25690,"John Russell, 6th Duke of Bedford",1766-07-06T00:00:00Z,,male
http://www.wikidata.org/entity/Q31286,"Arthur Nicolson, 1st Baron Carnock",1849-09-19T00:00:00Z,,male
http://www.wikidata.org/entity/Q31291,"Herbrand Russell, 11th Duke of Bedford",1858-02-19T00:00:00Z,,male
http://www.wikidata.org/entity/Q38163,"Thomas Thynne, 2nd Viscount Weymouth",1710-05-21T00:00:00Z,,male
http://www.wikidata.org/entity/Q38281,"Hastings Russell, 12th Duke of Bedford",1888-12-21T00:00:00Z,,male
http://www.wikidata.org/entity/Q38346,"Odo Russell, 1st Baron Ampthill",1829-02-20T00:00:00Z,,male
http://www.wikidata.org/entity/Q39940,"Andrew Cunningham, 1st Viscount Cunningham of Hyndhope",1883-01-07T00:00:00Z,,male
http://www.wikidata.org/entity/Q43274,Charles III of the United Kingdom,1948-11-14T00:00:00Z,26065,male
http://www.wikidata.org/entity/Q43902,"John Thynne, 4th Marquess of Bath",1831-03-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q43942,"Thomas Thynne, 2nd Marquess of Bath",1765-01-25T00:00:00Z,,male
http://www.wikidata.org/entity/Q52438,"Willoughby Bertie, 4th Earl of Abingdon",1740-01-16T00:00:00Z,,male
http://www.wikidata.org/entity/Q57428,Georg V of Hanover,1819-05-27T00:00:00Z,,male
http://www.wikidata.org/entity/Q57468,Prince Louis of Battenberg,1854-05-24T00:00:00Z,,male
http://www.wikidata.org/entity/Q59400,"Thomas Osborne, 4th Duke of Leeds",1713-11-06T00:00:00Z,,male
http://www.wikidata.org/entity/Q59451,"Peregrine Osborne, 3rd Duke of Leeds",1691-11-11T00:00:00Z,,male
http://www.wikidata.org/entity/Q15998643,"George Muff, 1st Baron Calverley",1877-02-10T00:00:00Z,18532,male
http://www.wikidata.org/entity/Q15999095,Gilbert Campion,1882-05-11T00:00:00Z,,male
http://www.wikidata.org/entity/Q15999610,"Fred Kershaw, 1st Baron Kershaw",1881-11-06T00:00:00Z,,male
http://www.wikidata.org/entity/Q15999795,"Charles Archibald Chubb, 2nd Baron Hayter",1871-11-11T00:00:00Z,,male
http://www.wikidata.org/entity/Q16004032,"Hugh Fraser, 1st Baron Fraser of Allander",1903-01-15T00:00:00Z,,male
http://www.wikidata.org/entity/Q16007613,"Francis Eaton, 4th Baron Cheylesmore",1893-06-19T00:00:00Z,,male
http://www.wikidata.org/entity/Q16008821,"Inigo Brassey Freeman-Thomas, 2nd Marquess of Willingdon",1889-07-25T00:00:00Z,,male
http://www.wikidata.org/entity/Q16010090,"Hugh O'Neill, 1st Baron Rathcavan",1883-06-08T00:00:00Z,22136,male
http://www.wikidata.org/entity/Q16011858,"Henry Herbert, 6th Earl of Carnarvon",1898-11-07T00:00:00Z,,male
http://www.wikidata.org/entity/Q16012940,"Hugh Campbell, 6th Earl Cawdor",1932-09-06T00:00:00Z,,male
http://www.wikidata.org/entity/Q16013611,"Mowbray Howard, 6th Earl of Effingham",1905-11-29T00:00:00Z,,male
http://www.wikidata.org/entity/Q16013750,"Henry Milles-Lade, 5th Earl Sondes",1940-05-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q16014133,"David Montagu, 4th Baron Swaythling",1928-08-06T00:00:00Z,,male
http://www.wikidata.org/entity/Q16014196,"James Woodhouse, 4th Baron Terrington",1915-12-30T00:00:00Z,,male
http://www.wikidata.org/entity/Q16017551,"Tremayne Rodd, 3rd Baron Rennell",1935-06-28T00:00:00Z,,male
http://www.wikidata.org/entity/Q16018143,"Rognvald Herschell, 3rd Baron Herschell",1923-09-13T00:00:00Z,,male
http://www.wikidata.org/entity/Q16018578,"John Edmondson, 2nd Baron Sandford",1920-12-22T00:00:00Z,,male
http://www.wikidata.org/entity/Q16026997,"Hudson Kearley, 1st Viscount Devonport",1856-09-01T00:00:00Z,15284,male
http://www.wikidata.org/entity/Q16029282,"William Bagot, 4th Baron Bagot",1857-01-19T00:00:00Z,,male
http://www.wikidata.org/entity/Q16030588,"William Eaton, 2nd Baron Cheylesmore",1843-01-15T00:00:00Z,,male
http://www.wikidata.org/entity/Q16030830,"James McGarel-Hogg, 2nd Baron Magheramorne",1861-01-16T00:00:00Z,,male
http://www.wikidata.org/entity/Q16030969,"James Blyth, 1st Baron Blyth",1841-09-10T00:00:00Z,,male
http://www.wikidata.org/entity/Q16031043,"Mervyn Wingfield, 7th Viscount Powerscourt",1836-10-13T00:00:00Z,,male
http://www.wikidata.org/entity/Q16031329,"Thomas Ashburnham, 6th Earl of Ashburnham",1855-04-08T00:00:00Z,,male
http://www.wikidata.org/entity/Q16043443,"Augustus Gough-Calthorpe, 6th Baron Calthorpe",1829-11-08T00:00:00Z,,male
http://www.wikidata.org/entity/Q16058446,"Somerset Gough-Calthorpe, 7th Baron Calthorpe",1831-01-23T00:00:00Z,,male
http://www.wikidata.org/entity/Q16059051,"John Massy, 6th Baron Massy",1835-08-30T00:00:00Z,,male
http://www.wikidata.org/entity/Q16059072,"Lionel Petre, 16th Baron Petre",1890-11-03T00:00:00Z,,male
http://www.wikidata.org/entity/Q16063336,"Charles Stanhope, 7th Earl of Harrington",1809-08-16T00:00:00Z,,male
http://www.wikidata.org/entity/Q16065857,"Sydney Stanhope, 6th Earl of Harrington",1845-09-27T00:00:00Z,,male
http://www.wikidata.org/entity/Q16091109,"Ralph John Assheton, 2nd Baron Clitheroe",1929-11-03T00:00:00Z,,male
http://www.wikidata.org/entity/Q5545487,"George Vernon Powys, 7th Baron Lilford",1931-01-08T00:00:00Z,,male
http://www.wikidata.org/entity/Q5545509,"George Vivian, 4th Baron Vivian",1878-01-21T00:00:00Z,,male
http://www.wikidata.org/entity/Q5545892,"George Warren, 2nd Baron de Tabley",1811-10-28T00:00:00Z,,male
http://www.wikidata.org/entity/Q5546569,"George Wyndham, 3rd Earl of Egremont",1751-12-18T00:00:00Z,,male
http://www.wikidata.org/entity/Q5546570,"George Wyndham, 1st Baron Leconfield",1787-06-05T00:00:00Z,,male
http://www.wikidata.org/entity/Q5546571,"George Wyndham, 4th Earl of Egremont",1786-08-30T00:00:00Z,,male
http://www.wikidata.org/entity/Q5548915,"Gerald Bagot, 5th Baron Bagot",1866-05-13T00:00:00Z,,male
http://www.wikidata.org/entity/Q5548996,"Gerald Carew, 5th Baron Carew",1860-04-26T00:00:00Z,,male
http://www.wikidata.org/entity/Q5549131,"Gerald FitzGerald, 8th Duke of Leinster",1914-05-27T00:00:00Z,,male
http://www.wikidata.org/entity/Q5549264,"Gerald Isaacs, 2nd Marquess of Reading",1889-12-10T00:00:00Z,,male
http://www.wikidata.org/entity/Q5549340,"Gerald Legge, 9th Earl of Dartmouth",1924-04-26T00:00:00Z,,male
http://www.wikidata.org/entity/Q17352768,"John Erskine, 4th Baron Erskine",1804-01-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q17352769,Montagu Erskine,1865-04-13T00:00:00Z,,male
http://www.wikidata.org/entity/Q17352770,Thomas Erskine,1802-05-03T00:00:00Z,,male
http://www.wikidata.org/entity/Q17352771,William Erskine,1841-01-07T00:00:00Z,,male
http://www.wikidata.org/entity/Q17403874,"Lloyd Tyrell-Kenyon, 5th Baron Kenyon",1917-09-13T00:00:00Z,,male
http://www.wikidata.org/entity/Q17417876,"Simon Cairns, 6th Earl Cairns",1939-05-27T00:00:00Z,,male
http://www.wikidata.org/entity/Q17422014,"William Feilding, 10th Earl of Denbigh",1912-04-17T00:00:00Z,,male
http://www.wikidata.org/entity/Q17423462,"Richard Griffin, 2nd Baron Braybrooke",1750-07-03T00:00:00Z,,male
http://www.wikidata.org/entity/Q17522032,"Christopher Jeffreys, 3rd Baron Jeffreys",1957-05-22T00:00:00Z,,male
http://www.wikidata.org/entity/Q17591044,"Philip Chetwode, 2nd Baron Chetwode",1937-03-26T00:00:00Z,,male
http://www.wikidata.org/entity/Q18079590,"Michael Willoughby, 12th Baron Middleton",1921-05-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q18109014,"Eric Broadbridge, 2nd Baron Broadbridge",1895-12-22T00:00:00Z,,male
http://www.wikidata.org/entity/Q18216943,"John Mackenzie, 5th Earl of Cromartie",1948-06-12T00:00:00Z,,male
http://www.wikidata.org/entity/Q18222357,"John Buckley, 3rd Baron Wrenbury",1927-06-18T00:00:00Z,,male
http://www.wikidata.org/entity/Q18518764,"Christopher Brain, 2nd Baron Brain",1926-08-30T00:00:00Z,,male
http://www.wikidata.org/entity/Q18526819,"Charles Kinnaird, 8th Lord Kinnaird",1780-04-12T00:00:00Z,23692,male
http://www.wikidata.org/entity/Q18527502,Robin Sinclair,1922-12-24T00:00:00Z,,male
http://www.wikidata.org/entity/Q18528709,"Thomas Denman, 2nd Baron Denman",1805-07-30T00:00:00Z,,male
http://www.wikidata.org/entity/Q18530561,"Patrick Spens, 3rd Baron Spens",1942-07-22T00:00:00Z,,male
http://www.wikidata.org/entity/Q18530971,Walter Fitzwalter,1345-01-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q18531233,William Finlay,1875-10-15T00:00:00Z,,male
http://www.wikidata.org/entity/Q18577250,"William Zouche, 3rd Baron Zouche",1340-01-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q18577251,"William Zouche, 4th Baron Zouche",1373-01-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q18589043,"Maurice Egerton, 4th Baron Egerton",1874-08-04T00:00:00Z,,male
http://www.wikidata.org/entity/Q18645735,"Anthony Noel, 5th Earl of Gainsborough",1923-10-24T00:00:00Z,,male
http://www.wikidata.org/entity/Q18672231,"Robert Ogle, 1st Baron Ogle",1406-01-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q18672729,"William Ferrers, 5th Baron Ferrers of Groby",1372-05-04T00:00:00Z,,male
http://www.wikidata.org/entity/Q18702967,"Edward Evans, 3rd Baron Mountevans",1943-02-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q18735564,Walter Fitzwalter,1400-01-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q18737260,"Wentworth Beaumont, 3rd Viscount Allendale",1922-09-12T00:00:00Z,,male
http://www.wikidata.org/entity/Q18762009,John Ratcliffe,1452-01-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q18808806,"Thomas Mervyn Horder, 2nd Baron Horder",1910-12-08T00:00:00Z,,male
http://www.wikidata.org/entity/Q18810958,"Antony Lyttelton, 2nd Viscount Chandos",1920-10-23T00:00:00Z,,male
http://www.wikidata.org/entity/Q18811357,Walter Fitzwalter,1368-09-05T00:00:00Z,,male
http://www.wikidata.org/entity/Q18881159,"Charles FitzRoy, 6th Baron Southampton",1928-08-12T00:00:00Z,,male
http://www.wikidata.org/entity/Q18918031,"Patrick Hope-Johnstone, 11th Earl of Annandale and Hartfell",1941-04-19T00:00:00Z,,male
http://www.wikidata.org/entity/Q18920970,"Iain Cochrane, 15th Earl of Dundonald",1961-02-17T00:00:00Z,,male
http://www.wikidata.org/entity/Q18922093,Kenneth Mackay,1917-12-27T00:00:00Z,,male
http://www.wikidata.org/entity/Q18922233,"Robert Balfour, 2nd Baron Riverdale",1901-09-01T00:00:00Z,,male
http://www.wikidata.org/entity/Q18924964,"Piers North, 10th Earl of Guilford",1971-03-09T00:00:00Z,,male
http://www.wikidata.org/entity/Q18927360,"Michael Keith, 13th Earl of Kintore",1939-02-22T00:00:00Z,,male
http://www.wikidata.org/entity/Q18937339,"Richard Parker, 9th Earl of Macclesfield",1943-05-31T00:00:00Z,,male
http://www.wikidata.org/entity/Q19249977,"Henry Lopes, 3rd Baron Roborough",1940-02-02T00:00:00Z,,male
http://www.wikidata.org/entity/Q19281795,"Angus Campbell-Gray, 22nd Lord Gray",1931-07-03T00:00:00Z,,male
